Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Foot_leg.SD,Hand_arm.SD,Head.SD,Mouth.SD,Torso.SD,Max_strength.perceptual,Minkowski3.perceptual,Exclusivity.perceptual,Dominant.perceptual,Max_strength.action,Minkowski3.action,Exclusivity.action,Dominant.action,Max_strength.sensorimotor,Minkowski3.sensorimotor,Exclusivity.sensorimotor,Dominant.sensorimotor,N_known.perceptual,List_N.perceptual,Percent_known.perceptual,N_known.action,List_N.action,Percent_known.action,Mean_age.perceptual,Mean_age.action,List#.perceptual,List#.action
PRESUME,2.1875,0.25,0.375,1.5625,0.25,1.5625,0.2,0.3,2.35,1.25,0.3,1.905037182,0.774596669,0.885061203,1.590335394,0.774596669,1.67207456,0.695852374,0.656946685,2.207046133,1.860248993,0.656946685,2.1875,2.629492025,0.313131313,Auditory,2.35,2.465828382,0.488636364,Head,2.35,3.213158971,0.203069658,Head,16,19,0.842105263,20,20,1,33.2,36,PN_Sample_047.csv,MN_sample_047.csv
PRESUMING,1.15,0.05,0.05,1.25,0.05,1.2,0.1,0.25,1.85,1.15,0.15,1.980829172,0.223606798,0.223606798,1.773340588,0.223606798,1.735086832,0.447213595,0.786397516,2.058998223,1.755442664,0.670820393,1.25,1.732741929,0.32,Interoceptive,1.85,1.98931805,0.5,Head,1.85,2.35584031,0.248275862,Head,20,20,1,20,21,0.952380952,35.65,32.4,PN_Sample_468.csv,MN_sample_468.csv
PRESUMPTION,2.638888889,0.055555556,0.083333333,1.416666667,0.138888889,2.277777778,0.5,1.055555556,3.277777778,1.777777778,0.611111111,2.044543648,0.232310684,0.368394199,1.74642492,0.542627353,2.050938616,1.150447483,1.797783675,2.108960032,2.157219222,1.195033295,2.638888889,3.208857368,0.390756303,Auditory,3.277777778,3.48603564,0.384615385,Head,3.277777778,4.224735122,0.232931727,Head,36,37,0.972972973,18,19,0.947368421,40.05714286,41.38888889,PN_Sample_700.csv,MN_sample_700.csv
PRESUMPTIVE,1.4375,0,0,0.4375,0,1.8125,0.823529412,1.176470588,2.823529412,2.058823529,0.823529412,1.631716887,0,0,1.209338662,0,1.558578412,1.333945938,1.629236559,2.007339474,1.853057886,1.236693885,1.8125,2.080741917,0.491525424,Visual,2.823529412,3.239049278,0.259541985,Head,2.823529412,3.503149187,0.247821878,Head,16,18,0.888888889,17,20,0.85,34.5625,41.88235294,PN_Sample_714.csv,MN_sample_714.csv
PRESUMPTIVELY,2.1875,0.0625,0.125,1.125,0.0625,1.875,0.368421053,0.210526316,1.684210526,0.842105263,0.315789474,1.641899307,0.25,0.5,1.5,0.25,1.586400538,1.116070802,0.713282504,1.600438536,1.462993806,0.945905303,2.1875,2.644099639,0.390804598,Auditory,1.684210526,1.761462064,0.430769231,Head,2.1875,2.882533524,0.239881173,Auditory,16,19,0.842105263,19,20,0.95,39.875,35.78947368,PN_Sample_183.csv,MN_sample_183.csv
PRESUMPTUOUS,3.333333333,0,0.2,1.2,0,2.4,0.210526316,0.526315789,2.684210526,1.947368421,0.315789474,2.023669463,0,0.560611911,1.473576795,0,1.843908891,0.535303379,1.020262551,2.05622717,1.809655713,0.820069887,3.333333333,3.746741751,0.46728972,Auditory,2.684210526,2.996707928,0.435185185,Head,3.333333333,4.300022509,0.260060224,Auditory,15,17,0.882352941,19,19,1,38.53333333,40.57894737,PN_Sample_554.csv,MN_sample_554.csv
PRESUMPTUOUSLY,1.714285714,0,0,0.857142857,0,1.214285714,0.3125,0.5,2.375,1.0625,0.3125,2.267786838,0,0,1.406421693,0,1.805060043,0.87321246,0.966091783,2.125245084,1.652018967,0.87321246,1.714285714,1.953780994,0.452830189,Auditory,2.375,2.454205324,0.452054795,Head,2.375,2.812194804,0.284491979,Head,14,18,0.777777778,16,21,0.761904762,41.21428571,34.875,PN_Sample_175.csv,MN_sample_175.csv
PRESUMPTUOUSNESS,2.303030303,0.060606061,0.121212121,1.393939394,0.060606061,1.787878788,0.052631579,0.263157895,2.473684211,2.052631579,0.263157895,1.895469079,0.348155312,0.696310624,1.712808256,0.348155312,1.883440598,0.229415734,0.805681579,2.064741605,2.172394588,0.933458638,2.303030303,2.743106548,0.391534392,Auditory,2.473684211,2.877338,0.474226804,Head,2.473684211,3.542676582,0.223498233,Head,33,38,0.868421053,19,20,0.95,36.57575758,37.36842105,PN_Sample_654.csv,MN_sample_654.csv
PRESUPPOSE,2.230769231,0.384615385,0.615384615,1.076923077,0.461538462,1.846153846,0.285714286,0.285714286,2.357142857,1,0.285714286,1.739436985,1.386750491,1.445594545,1.754116039,1.391365314,1.625123269,0.611249846,0.611249846,2.205138853,1.519109051,0.611249846,2.230769231,2.669828533,0.279069767,Auditory,2.357142857,2.419661701,0.491525424,Head,2.357142857,3.213905674,0.191273465,Head,13,18,0.722222222,14,20,0.7,39.61538462,35.42857143,PN_Sample_543.csv,MN_sample_543.csv
PRETAX,0.8125,0,0,0.3125,0,2.625,0.235294118,0.823529412,2.529411765,0.529411765,0.117647059,1.424488212,0,0,0.87321246,0,1.74642492,0.9701425,1.185078801,2.095162495,0.943242218,0.48507125,2.625,2.652141862,0.7,Visual,2.529411765,2.566459668,0.569444444,Head,2.625,3.288398938,0.328729282,Visual,16,17,0.941176471,17,19,0.894736842,42.4375,38.41176471,PN_Sample_548.csv,MN_sample_548.csv
PRETEEN,2.3125,0,1,0.8125,0.4375,3.0625,0.555555556,0.5,1.222222222,0.944444444,0.777777778,2.151549829,0,1.712697677,1.470544117,1.31497782,1.948289848,1.338226316,1.339446769,2.073801725,1.661757476,1.592465922,3.0625,3.495490046,0.401639344,Visual,1.222222222,1.508863842,0.180555556,Head,3.0625,3.586799854,0.26344086,Visual,16,16,1,18,20,0.9,34.875,35.61111111,PN_Sample_730.csv,MN_sample_730.csv
PRETENCE,2.5,0,0,1,0,1.714285714,0.647058824,0.882352941,2.176470588,1.764705882,0.647058824,2.103111248,0,0,1.568929081,0,1.857565463,1.497547014,1.833110503,2.324739075,2.13686136,1.497547014,2.5,2.787654014,0.479452055,Auditory,2.176470588,2.573014703,0.25,Head,2.5,3.382414956,0.220615499,Auditory,14,18,0.777777778,17,19,0.894736842,39.5,40.76470588,PN_Sample_587.csv,MN_sample_587.csv
PRETEND,2.85,0.05,0.5,1.85,0.05,2.5,0.444444444,0.5,2.833333333,1.277777778,0.444444444,2.007223796,0.223606798,1.192079121,1.954078057,0.223606798,2.164303705,0.855585264,0.785905248,2.148871113,1.601673961,0.855585264,2.85,3.56296916,0.358974359,Auditory,2.833333333,2.929162812,0.434343434,Head,2.85,4.128400901,0.210526316,Auditory,20,20,1,18,18,1,37.1,38.11111111,PN_Sample_052.csv,MN_sample_052.csv
PRETENDED,1.421052632,0,0,1.052631579,0,2.263157895,0.619047619,0.904761905,3,1.619047619,0.761904762,1.464991068,0,0,1.470966584,0,1.726978906,1.116968687,1.091089451,1.378404875,1.745743122,1.261140829,2.263157895,2.500140926,0.477777778,Visual,3,3.196616969,0.344827586,Head,3,3.641591343,0.257696448,Head,19,19,1,21,21,1,37.21052632,34.23809524,PN_Sample_303.csv,MN_sample_303.csv
PRETENDER,1.941176471,0.058823529,0.411764706,0.529411765,0.058823529,2.352941176,0.6,0.8,1.95,1.35,0.5,2.014652211,0.242535625,1.175735064,1.374665735,0.242535625,2.316818305,1.231174023,1.23969436,2.01246118,1.87153188,1,2.352941176,2.739516805,0.428571429,Visual,1.95,2.205513033,0.278846154,Head,2.352941176,3.151085307,0.217391304,Visual,17,17,1,20,20,1,35.17647059,33.65,PN_Sample_515.csv,MN_sample_515.csv
PRETENSE,1.647058824,0,0,0.823529412,0,1.588235294,0.263157895,0.368421053,2.842105263,1.684210526,0.157894737,1.902011319,0,0,1.704233483,0,1.543487266,0.805681579,1.116070802,1.92247404,1.973508764,0.501459857,1.647058824,2.082621029,0.405797101,Auditory,2.842105263,3.029589533,0.504950495,Head,2.842105263,3.327405594,0.30317041,Head,17,18,0.944444444,19,20,0.95,34,38.15789474,PN_Sample_304.csv,MN_sample_304.csv
PRETENSION,2.875,0.1875,0.4375,1.125,0.25,2.5625,0.4375,0.9375,2.625,1.875,0.6875,1.668332501,0.75,1.093541647,1.62788206,1,1.631716887,0.81394103,1.340087062,2.125245084,1.962141687,1.01447852,2.875,3.479330503,0.361344538,Auditory,2.625,2.959163444,0.333333333,Head,2.875,4.082299793,0.191964286,Auditory,16,19,0.842105263,16,20,0.8,35.875,40.5,PN_Sample_396.csv,MN_sample_396.csv
PRETENTIOUS,2.235294118,0.058823529,0,1.352941176,0.117647059,2.176470588,0.176470588,0.411764706,2.941176471,1.764705882,0.352941176,1.786386428,0.242535625,0,1.835114999,0.48507125,1.236693885,0.52859414,0.939336437,2.014652211,1.92124347,0.70188821,2.235294118,2.882777538,0.376237624,Auditory,2.941176471,3.143325155,0.489583333,Head,2.941176471,3.803290202,0.253807107,Head,17,17,1,17,19,0.894736842,36.76470588,34.17647059,PN_Sample_354.csv,MN_sample_354.csv
PRETENTIOUSLY,2.052631579,0,0,1.210526316,0,2.473684211,0.526315789,0.789473684,2.789473684,1.421052632,0.578947368,1.957143162,0,0,1.873171623,0,2.064741605,1.263523339,1.685854461,2.393949488,2.219003517,1.346426937,2.473684211,2.945649956,0.431192661,Visual,2.789473684,2.939796623,0.370689655,Head,2.789473684,3.707602684,0.235555556,Head,19,19,1,19,19,1,39.47368421,41.10526316,PN_Sample_232.csv,MN_sample_232.csv
PRETENTIOUSNESS,2.888888889,0.166666667,0.166666667,1.222222222,0.055555556,2.833333333,0.285714286,0.428571429,1.952380952,1.619047619,0.19047619,1.875190622,0.514495755,0.707106781,1.832887646,0.23570226,1.757337558,0.902377811,1.075705748,2.108937896,2.060975266,0.679635757,2.888888889,3.651580706,0.386363636,Auditory,1.952380952,2.276320018,0.393617021,Head,2.888888889,3.925396041,0.239919355,Auditory,18,18,1,21,22,0.954545455,38.61111111,31.85714286,PN_Sample_592.csv,MN_sample_592.csv
PRETEXT,1.25,0,0.0625,0.5625,0,2.125,0.45,0.65,2.15,1.65,0.45,1.914854216,0,0.25,1.364734406,0,1.995828984,0.998683344,1.225818738,2.134306247,1.814415956,0.944513241,2.125,2.271936917,0.53125,Visual,2.15,2.460024181,0.317757009,Head,2.15,2.985650951,0.229946524,Head,16,16,1,20,20,1,36.0625,38.45,PN_Sample_380.csv,MN_sample_380.csv
PRETREATMENT,0.4375,0,0.625,0.1875,0,1.875,0.789473684,1.894736842,2.105263158,0.842105263,0.842105263,1.093541647,0,1.147460965,0.543905629,0,2.028957039,1.583910329,2.078854835,2.306867449,1.50048725,1.572795031,1.875,1.90619121,0.6,Visual,2.105263158,2.611945107,0.203252033,Head,2.105263158,2.914066851,0.219328307,Head,16,20,0.8,19,19,1,32.86666667,35.05263158,PN_Sample_811.csv,MN_sample_811.csv
PRETRIAL,2.421052632,0.105263158,0.368421053,0.368421053,0,2.421052632,0.4375,0.625,2,1.4375,0.4375,2.268523491,0.458831468,0.895080773,0.895080773,0,1.952656011,1.263262971,1.310216267,2.28035085,1.860779407,1.263262971,2.421052632,3.05395566,0.425925926,Auditory,2,2.249437231,0.316455696,Head,2.421052632,3.416106992,0.227934345,Visual,19,20,0.95,16,20,0.8,37.36842105,38,PN_Sample_418.csv,MN_sample_418.csv
PRETTIFY,1,0.357142857,1.285714286,1.5,0.714285714,4.357142857,0.388888889,1.944444444,2.555555556,0.666666667,0.444444444,1.109400392,0.928782732,1.772810521,1.652503928,1.437335753,0.928782732,0.978527639,1.764760348,1.854159782,1.495090003,1.041617646,4.357142857,4.475244695,0.434108527,Visual,2.555555556,2.903782931,0.361111111,Head,4.357142857,4.850422482,0.262910798,Visual,14,17,0.823529412,18,19,0.947368421,37.42857143,35.05555556,PN_Sample_190.csv,MN_sample_190.csv
PRETTILY,1.0625,0.5625,0.84375,1.09375,0.78125,4.28125,1,0.9,2.4,1.55,0.75,1.664380152,1.457737974,1.588453803,1.729429796,1.496972752,1.197696041,1.806421295,1.618966532,2.326053808,2.064104241,1.551739262,4.28125,4.348625334,0.43115942,Visual,2.4,2.700719973,0.25,Head,4.28125,4.671314846,0.244252874,Visual,32,33,0.96969697,20,20,1,35.21875,40.15,PN_Sample_356.csv,MN_sample_366.csv
PRETTINESS,0.5625,0.0625,1.375,1.25,0.375,4.8125,1.166666667,1.888888889,4.333333333,1.777777778,1.277777778,1.093541647,0.25,1.543804824,1.843908891,0.885061203,0.543905629,1.465284554,1.490711985,0.84016805,1.80050828,1.564516672,4.8125,4.880387289,0.562962963,Visual,4.333333333,4.601049009,0.303191489,Head,4.8125,5.978110514,0.251563075,Visual,16,16,1,18,19,0.947368421,33.5,37.55555556,PN_Sample_138.csv,MN_sample_138.csv
PRETTY,0.8,0.1,0.15,1.1,0.6,5,1.1,1.15,3.1,1.6,1.55,1.436369693,0.307793506,0.489360485,1.889026483,1.313893371,0,1.997366687,1.926955603,2.291862033,2.087557122,2.211810404,5,5.027361661,0.632258065,Visual,3.1,3.43308955,0.235294118,Head,5,5.512655431,0.301538462,Visual,20,20,1,20,20,1,36.3,37.4,PN_Sample_504.csv,MN_sample_504.csv
PRETZEL,0.25,4.5625,2.8125,0.125,2.5,4.125,0.388888889,2.277777778,1.833333333,3.833333333,1.166666667,0.577350269,1.093541647,1.939716474,0.341565026,1.861898673,1.360147051,0.978527639,1.808657466,1.917412472,1.653872461,1.790497795,4.5625,5.87765366,0.308695652,Gustatory,3.833333333,4.23499199,0.362573099,Mouth,4.5625,6.534408821,0.185863874,Gustatory,16,16,1,18,18,1,41.5,39.27777778,PN_Sample_593.csv,MN_sample_593.csv
PREVAIL,1.315789474,0.157894737,0.789473684,2.578947368,0.263157895,2.105263158,0.55,0.55,2.4,1,0.65,1.66842013,0.688247202,1.474936811,1.70996392,1.147078669,1.911797782,0.887041208,0.825577947,1.902906364,1.376494403,1.136708082,2.578947368,3.08201695,0.335766423,Interoceptive,2.4,2.489630381,0.359223301,Head,2.578947368,3.549154738,0.195869704,Interoceptive,19,19,1,20,20,1,33.15789474,38.05,PN_Sample_007.csv,MN_sample_007.csv
PREVAILING,1.571428571,0,0.285714286,1.357142857,0,1.571428571,1.166666667,1.555555556,2,1.611111111,0.666666667,1.869359648,0,0.825420306,1.984832597,0,1.650840612,1.917412472,1.976991839,1.970368732,2.118237027,1.236693885,1.571428571,2.174632316,0.328358209,Auditory,2,2.61247686,0.19047619,Head,2,3.040709489,0.16969697,Head,14,15,0.933333333,18,20,0.9,44.21428571,33.77777778,PN_Sample_321.csv,MN_sample_321.csv
PREVAILINGLY,1.5,0.125,0.125,1.5625,0.125,2,0.473684211,0.578947368,1,0.736842105,0.473684211,1.788854382,0.341565026,0.341565026,2.032035105,0.341565026,1.712697677,1.263523339,1.304513084,1.666666667,1.446916463,1.263523339,2,2.47688326,0.344827586,Visual,1,1.21794273,0.161290323,Head,2,2.571394218,0.215500945,Visual,16,19,0.842105263,19,19,1,34.1875,34.05263158,PN_Sample_217.csv,MN_sample_217.csv
PREVALENCE,1.631578947,0.105263158,0.105263158,0.421052632,0.105263158,3.052631579,0.388888889,0.555555556,1.444444444,0.555555556,0.388888889,1.977948609,0.458831468,0.458831468,0.768533197,0.458831468,1.957143162,1.243282604,1.381483526,2.006525303,1.381483526,1.243282604,3.052631579,3.203239531,0.54368932,Visual,1.444444444,1.514566216,0.316666667,Head,3.052631579,3.312347347,0.336673347,Visual,19,19,1,18,19,0.947368421,38.31578947,33.38888889,PN_Sample_792.csv,MN_sample_792.csv
PREVALENT,1.5625,0.4375,0.4375,0.9375,0.375,3.0625,0.277777778,0.277777778,1.666666667,0.5,0.277777778,1.71148084,1.030776406,1.093541647,1.652018967,1.024695077,1.982212568,0.751903902,0.826442095,1.909727421,1.043185168,0.669113158,3.0625,3.226274147,0.394495413,Visual,1.666666667,1.689079952,0.462962963,Head,3.0625,3.373751663,0.283793347,Visual,16,18,0.888888889,18,19,0.947368421,39.125,37.94444444,PN_Sample_788.csv,MN_sample_788.csv
PREVALENTLY,2.421052632,0.684210526,1.105263158,1.526315789,0.526315789,3.421052632,0.473684211,0.894736842,2.421052632,1.210526316,0.473684211,1.835325871,1.204280863,1.728671193,1.806421295,1.263523339,1.538967528,0.904827857,1.286456669,2.090076805,1.43677677,1.020262551,3.421052632,3.906185477,0.298913043,Visual,2.421052632,2.565911848,0.355769231,Head,3.421052632,4.245007424,0.194444444,Visual,19,19,1,19,20,0.95,38.94736842,41.47368421,PN_Sample_516.csv,MN_sample_516.csv
PREVENT,1.1,0.05,1.3,1.7,0.2,2,1.4,2.6,3.1,2.65,1.15,1.651155895,0.223606798,1.688973528,1.976173868,0.894427191,1.777046633,1.569445091,1.818038272,1.803505359,2.033275812,1.565247584,2,2.543202452,0.307086614,Visual,3.1,4.126019338,0.178899083,Head,3.1,4.425789064,0.176811594,Head,20,21,0.952380952,20,20,1,38.55,38.05,PN_Sample_372.csv,MN_sample_372.csv
PREVENTABILITY,1.789473684,0.473684211,1.315789474,1.578947368,0.526315789,2.315789474,1.105263158,1.684210526,2.789473684,1.368421053,0.736842105,1.960128889,1.020262551,1.733738144,1.538967528,1.020262551,1.916380604,1.728671193,1.916380604,2.070398442,1.94965884,1.593113836,2.315789474,2.908974371,0.230263158,Visual,2.789473684,3.134456093,0.267123288,Head,2.789473684,3.812414982,0.147651007,Head,19,20,0.95,19,20,0.95,39.36842105,36.47368421,PN_Sample_003.csv,MN_sample_003.csv
PREVENTABLE,2,0.2,0.866666667,1.2,0.2,2.733333333,1.25,1.6,3,2.2,1.05,1.732050808,0.774596669,1.457329587,1.780850519,0.774596669,1.667618776,1.915999121,1.902906364,1.946657054,2.015727634,1.700619082,2.733333333,3.13515311,0.351851852,Visual,3,3.553062226,0.214285714,Head,3,4.229697866,0.171779141,Head,15,16,0.9375,20,20,1,42.46666667,37.35,PN_Sample_755.csv,MN_sample_755.csv
PREVENTATIVE,1.588235294,0.058823529,0.352941176,0.823529412,0.058823529,2.058823529,0.473684211,1.105263158,1.789473684,1.210526316,0.578947368,1.769845457,0.242535625,0.785905248,1.467791458,0.242535625,1.519481336,1.073334423,1.559727072,1.902599023,1.618605276,1.121298329,2.058823529,2.371423076,0.404761905,Visual,1.789473684,2.091933322,0.255102041,Head,2.058823529,2.822720515,0.198038013,Visual,17,17,1,19,20,0.95,37.17647059,37.15789474,PN_Sample_648.csv,MN_sample_648.csv
PREVENTER,1.352941176,0.058823529,0.647058824,0.705882353,0.058823529,2.235294118,1.05,1.9,1.9,1.55,0.95,1.497547014,0.242535625,0.996316746,1.358524286,0.242535625,1.601928984,1.394538218,1.83245593,2.074912807,1.877147893,1.276302225,2.235294118,2.425439343,0.430232558,Visual,1.9,2.689620645,0.129251701,Head,2.235294118,3.230858461,0.175397014,Visual,17,18,0.944444444,20,20,1,33.23529412,35.6,PN_Sample_158.csv,MN_sample_158.csv
PREVENTION,2.45,0.45,1.3,1.2,0.4,2.45,1.526315789,2.157894737,2.736842105,2.157894737,0.894736842,1.848897253,1.394538218,1.949358869,1.542383664,1.273205652,1.848897253,1.775400457,2.088677356,1.880960312,1.951158001,1.286456669,2.45,3.223408264,0.248484848,Visual,2.736842105,3.553421238,0.194444444,Head,2.736842105,4.27923508,0.131848552,Head,20,20,1,19,19,1,38.4,35.63157895,PN_Sample_503.csv,MN_sample_503.csv
PREVENTIVE,2.071428571,0.547619048,1.238095238,1.476190476,0.785714286,2.571428571,1.181818182,1.454545455,1.636363636,1.636363636,0.954545455,2.004785216,1.347126679,1.62014037,1.685491826,1.538699392,1.901768845,1.435481125,1.534593873,1.760558746,1.619684112,1.290155868,2.571428571,3.163351121,0.232876712,Visual,1.636363636,2.430688142,0.099337748,Mouth,2.571428571,3.583465638,0.130114111,Visual,42,43,0.976744186,22,22,1,33.97619048,41.45454545,PN_Sample_013.csv,MN_sample_013.csv
PREVENTIVELY,1.117647059,0,0.764705882,0.941176471,0.058823529,2.235294118,0.571428571,1.333333333,2,1.428571429,0.619047619,1.452685141,0,1.30045241,1.434860108,0.242535625,1.888432279,1.121223821,1.798147195,2,1.85933936,1.244033379,2.235294118,2.40126779,0.436781609,Visual,2,2.393363761,0.24,Head,2.235294118,3.020436817,0.201923077,Visual,17,18,0.944444444,21,21,1,39.52941176,37.85714286,PN_Sample_533.csv,MN_sample_533.csv
PREVIEW,2.823529412,0.588235294,1.176470588,0.764705882,0.529411765,4.411764706,0.047619048,0.238095238,2.666666667,0.571428571,0.095238095,2.007339474,1.325651893,1.810914621,1.393261092,1.280510009,1.277635684,0.21821789,0.768424486,1.957890021,1.287300609,0.43643578,4.411764706,4.803103252,0.377142857,Visual,2.666666667,2.676058156,0.723684211,Head,4.411764706,5.065415843,0.313670223,Visual,17,17,1,21,21,1,34.82352941,42.57142857,PN_Sample_288.csv,MN_sample_288.csv
PREVIOUS,1.625,0,0.125,0.375,0.0625,2.1875,0.238095238,0.571428571,1.714285714,1.19047619,0.19047619,1.74642492,0,0.5,0.718795288,0.25,1.796988221,0.538958431,1.164964745,2.003568245,1.66189794,0.679635757,2.1875,2.455947044,0.5,Visual,1.714285714,1.906724168,0.390243902,Head,2.1875,2.791195016,0.264198418,Visual,16,16,1,21,21,1,39.0625,39.14285714,PN_Sample_492.csv,MN_sample_492.csv
PREVIOUSLY,1.35,0.15,0.15,1.1,0.15,1.1,0.421052632,0.789473684,1.578947368,1,0.473684211,1.78517285,0.670820393,0.489360485,1.744163199,0.670820393,1.744163199,1.216360211,1.397575177,1.865350413,1.666666667,1.263523339,1.35,1.724949239,0.3,Auditory,1.578947368,1.776802985,0.271604938,Head,1.578947368,2.206449277,0.172929936,Head,20,20,1,19,19,1,34.15,40.68421053,PN_Sample_482.csv,MN_sample_482.csv
PREWAR,1.588235294,0.235294118,0.117647059,0.352941176,0.117647059,1.764705882,0.611111111,0.611111111,0.944444444,0.722222222,0.666666667,1.905873275,0.9701425,0.48507125,0.861769725,0.48507125,1.985239651,1.500544563,1.500544563,1.661757476,1.67351534,1.571810496,1.764705882,2.122522656,0.394366197,Visual,0.944444444,1.253988177,0.09375,Head,1.764705882,2.259404995,0.213017751,Visual,17,18,0.944444444,18,20,0.9,34.82352941,35.61111111,PN_Sample_405.csv,MN_sample_405.csv
PREWASH,1.058823529,0,1.588235294,0.176470588,0.294117647,3.117647059,0.368421053,3.315789474,1.526315789,0.263157895,0.736842105,1.434860108,0,1.839117435,0.52859414,0.469668218,1.576481563,1.164785451,1.973508764,1.954152873,1.147078669,1.521771821,3.117647059,3.287401281,0.5,Visual,3.315789474,3.433559536,0.491525424,Hand_arm,3.315789474,4.235941356,0.26641791,Hand_arm,17,17,1,19,19,1,42.70588235,36.36842105,PN_Sample_731.csv,MN_sample_731.csv
PREWASHED,0.294117647,0.058823529,1.647058824,0.176470588,0.705882353,3.411764706,0.727272727,1.954545455,1.727272727,0.727272727,1,0.848874688,0.242535625,1.902011319,0.727606875,1.212678125,1.804813825,1.351606388,1.987515145,1.881787858,1.517573821,1.573591585,3.411764706,3.545379718,0.53271028,Visual,1.954545455,2.432287234,0.2,Hand_arm,3.411764706,3.891981855,0.269735427,Visual,17,17,1,22,22,1,37.11764706,36.04545455,PN_Sample_597.csv,MN_sample_597.csv
PREY,1.45,1.1,0.6,1.5,1.1,3,1.111111111,1.555555556,2.555555556,1.333333333,0.888888889,1.731290969,1.83245593,1.391704748,1.762175689,1.618966532,1.91942974,1.409584373,1.68809751,2.148110585,1.84709629,1.182663439,3,3.311123315,0.274285714,Visual,2.555555556,2.920054851,0.223880597,Head,3,3.940797164,0.148198971,Visual,20,20,1,18,18,1,35.65,40.44444444,PN_Sample_095.csv,MN_sample_095.csv
PRICE,2.4,0.05,0.1,0.65,0,4.35,0.142857143,0.761904762,2.285714286,1.095238095,0.142857143,2.210025006,0.223606798,0.307793506,1.424411236,0,1.268027893,0.358568583,1.338086765,1.874642823,1.300183137,0.358568583,4.35,4.58540784,0.57615894,Visual,2.285714286,2.393011832,0.483870968,Head,4.35,4.793106725,0.363148479,Visual,20,20,1,21,21,1,32.05,37.47619048,PN_Sample_759.csv,MN_sample_759.csv
