file                                 , total          , up             , down           , avg_compute   , node_fail, full_recovery, stack1, stack2, stack3, stack4, stack5, stack6, stack7, stack8, stack9, stack10, stack11, stack12, stack13, stack14, stack15, stack16, stack17, stack18, stack19, stack20, stack21, stack22, stack23, stack24, stack25, stack26, recompute
run_2_spare_exponential_N1000_r25.log,  2111690.112505,  2083906.126941,    27783.985565,  873648.162399,      6772,             4,  10057,  10055,   3790,   1527,    427,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      3060
run_2_spare_exponential_N1000_r26.log,  2096337.719610,  2068355.255912,    27982.463699,  877414.817816,      6559,             4,  10069,  10063,   3638,   1366,    468,     94,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2958
run_3_spare_exponential_N200_r2.log  , 16354770.025670,  2317279.150192, 14037490.875478, 1827609.755910,     53569,          1907,  15827,  14890,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_spare_exponential_N200_r3.log  ,  3770565.387814,  1787043.345650,  1983522.042164, 1309771.435342,     12611,           267,  11622,  11602,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1049
run_3_spare_exponential_N200_r4.log  ,  2596727.559351,  1687896.305929,   908831.253422, 1162678.873528,      8621,           123,  10833,  10831,     26,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1540
run_3_spare_exponential_N200_r5.log  ,  2292653.317571,  1670105.831323,   622547.486248, 1082236.652026,      7650,            82,  10653,  10649,      4,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1872
run_3_spare_exponential_N200_r6.log  ,  2144477.471179,  1654573.823319,   489903.647860, 1026512.318301,      7235,            67,  10477,  10473,     12,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2131
run_3_spare_exponential_N200_r7.log  ,  2028407.612875,  1661404.573786,   367003.039089,  971757.128131,      6639,            49,  10411,  10408,    237,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2328
run_3_spare_exponential_N200_r8.log  ,  2003034.091900,  1677156.704782,   325877.387118,  944492.915441,      6696,            43,  10326,  10323,    620,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2446
run_3_spare_exponential_N200_r9.log  ,  2005018.426132,  1702414.241102,   302604.185030,  930511.403495,      6647,            40,  10318,  10312,    962,      1,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2513
run_3_spare_exponential_N200_r10.log ,  2015559.234018,  1753544.130837,   262015.103181,  922009.894346,      6753,            36,  10303,  10297,   1678,      3,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2703
run_3_spare_exponential_N200_r11.log ,  1993106.423610,  1749528.116487,   243578.307123,  922484.469313,      6343,            33,  10287,  10281,   1794,     13,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2531
run_3_spare_exponential_N200_r12.log ,  2090313.116179,  1838901.569891,   251411.546288,  914074.646185,      6978,            33,  10370,  10365,   2650,    133,     11,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2886
run_3_spare_exponential_N600_r2.log  ,  5510260.487965,  1917325.513052,  3592934.974912, 1535352.664592,     18429,           513,  12478,  12374,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_spare_exponential_N600_r3.log  ,  2378140.364612,  1673115.364308,   705025.000304, 1282456.938750,      7925,            99,  10741,  10740,     48,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       623
run_3_spare_exponential_N600_r4.log  ,  1968622.236522,  1642893.949593,   325728.286929, 1180677.454852,      6477,            45,  10427,  10426,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1098
run_3_spare_exponential_N600_r5.log  ,  1877598.259862,  1633768.615411,   243829.644451, 1133956.398986,      6210,            34,  10314,  10310,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1278
run_3_spare_exponential_N600_r6.log  ,  1808646.077668,  1648247.583037,   160398.494631, 1070662.689148,      6044,            23,  10289,  10289,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1677
run_3_spare_exponential_N600_r7.log  ,  1801739.890833,  1655717.389422,   146022.501412, 1042448.533365,      6132,            21,  10269,  10265,     13,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1892
run_3_spare_exponential_N600_r8.log  ,  1762455.396288,  1648804.317873,   113651.078415,  985259.661660,      5913,            16,  10191,  10190,     12,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2106
run_3_spare_exponential_N600_r9.log  ,  1790073.363105,  1668869.319176,   121204.043929,  974467.123461,      5919,            15,  10221,  10220,    186,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2190
run_3_spare_exponential_N600_r10.log ,  1767263.029218,  1673444.930610,    93818.098609,  950119.770180,      5842,            13,  10135,  10124,    416,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2291
run_3_spare_exponential_N600_r11.log ,  1828218.357359,  1739276.547841,    88941.809518,  929898.590747,      6060,            12,  10179,  10179,   1183,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2477
run_3_spare_exponential_N600_r12.log ,  1809246.606645,  1724786.255403,    84460.351243,  936857.417300,      6069,            12,  10154,  10153,   1083,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2377
run_3_spare_exponential_N600_r13.log ,  1797620.092284,  1716430.615098,    81189.477186,  942709.933614,      5809,            12,  10156,  10152,    996,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2262
run_3_spare_exponential_N600_r14.log ,  1871019.503271,  1797238.132049,    73781.371222,  912052.874771,      6170,            10,  10114,  10111,   2067,     48,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2595
